battle_time,battle_type,game_mode,player_tag,player_name,player_crowns,player_starting_trophies,opponent_tag,opponent_name,opponent_crowns,opponent_starting_trophies,result,player_deck,opponent_deck,player_deck_hash,opponent_deck_hash,player_king_tower_hp,opponent_king_tower_hp
20260614T192910.000Z,pathOfLegend,Ranked1v1_NewArena,#2JL9JVCJG,Siesta❦,0,2428.0,#RVCQ2CQGJ,khazardy✨安之,1,2475.0,LOSS,"Musketeer,Balloon,Giant Snowball,Barbarian Barrel,Bomb Tower,Skeletons,Miner,Ice Golem","Bats,Magic Archer,Wall Breakers,Skeletons,The Log,Miner,Bomb Tower,Fire Spirit",a2f1727f8ba69c5267833e7d83c22b92,cc0261de5c3956ecdb9d57255a42ca96,7728,7728
20260614T192018.000Z,pathOfLegend,Ranked1v1_NewArena,#2JL9JVCJG,Siesta❦,3,2399.0,#R09228V,SK Morten,0,2394.0,WIN,"Musketeer,Balloon,Giant Snowball,Barbarian Barrel,Bomb Tower,Skeletons,Miner,Ice Golem","Wall Breakers,Magic Archer,Bats,Miner,Skeletons,Fire Spirit,The Log,Bomb Tower",a2f1727f8ba69c5267833e7d83c22b92,cc0261de5c3956ecdb9d57255a42ca96,7494,0
20260614T191750.000Z,pathOfLegend,Ranked1v1_NewArena,#2JL9JVCJG,Siesta❦,0,2432.0,#V2Q02G29Q,ToGRuL LeGenD,1,2387.0,LOSS,"Musketeer,Balloon,Giant Snowball,Barbarian Barrel,Bomb Tower,Skeletons,Miner,Ice Golem","Skeletons,Balloon,Musketeer,Ice Golem,Miner,Bomb Tower,Giant Snowball,Barbarian Barrel",a2f1727f8ba69c5267833e7d83c22b92,a2f1727f8ba69c5267833e7d83c22b92,7728,7728
20260614T191317.000Z,pathOfLegend,Ranked1v1_NewArena,#2JL9JVCJG,Siesta❦,1,2403.0,#CYUC2RU,$deepdownlow$,0,2398.0,WIN,"Musketeer,Balloon,Giant Snowball,Barbarian Barrel,Bomb Tower,Skeletons,Miner,Ice Golem","Barbarians,Ice Golem,Bats,Minions,Hog Rider,Freeze,Arrows,Fireball",a2f1727f8ba69c5267833e7d83c22b92,0d986a16da27c9a46863cd1960b82323,7728,7728
20260614T190814.000Z,pathOfLegend,Ranked1v1_NewArena,#2JL9JVCJG,Siesta❦,1,2377.0,#UGVJP9VVV,LUX✨MoParsa✨,0,2331.0,WIN,"Musketeer,Balloon,Giant Snowball,Barbarian Barrel,Bomb Tower,Skeletons,Miner,Ice Golem","Baby Dragon,Balloon,P.E.K.K.A,Dark Prince,Freeze,Bomber,Electro Wizard,Tornado",a2f1727f8ba69c5267833e7d83c22b92,81cba501be3c1d7d5733f209c1c1d88c,7541,7541
20260614T190259.000Z,pathOfLegend,Ranked1v1_NewArena,#2JL9JVCJG,Siesta❦,0,2409.0,#9G28ULYR,Lucas✨杰克,1,2381.0,LOSS,"Musketeer,Balloon,Giant Snowball,Barbarian Barrel,Bomb Tower,Skeletons,Miner,Ice Golem","Wizard,Giant,Zap,Heal Spirit,Tornado,Sparky,Skeletons,Mini P.E.K.K.A",a2f1727f8ba69c5267833e7d83c22b92,8393f9d235b2a76feb6520479fc490b6,6381,7728
20260614T185731.000Z,pathOfLegend,Ranked1v1_NewArena,#2JL9JVCJG,Siesta❦,1,2378.0,#U9URVLVCC,Rafael Nadal,0,2393.0,WIN,"Musketeer,Balloon,Giant Snowball,Barbarian Barrel,Bomb Tower,Skeletons,Miner,Ice Golem","Baby Dragon,Dark Prince,Goblin Cage,Electro Giant,Lightning,Ice Wizard,Tornado,Barbarian Barrel",a2f1727f8ba69c5267833e7d83c22b92,708763029d10476b34fec071af0cb455,6676,5270
20260614T185029.000Z,pathOfLegend,Ranked1v1_NewArena,#2JL9JVCJG,Siesta❦,0,2409.0,#R20LYLGRR,RemiEli,1,2386.0,LOSS,"Musketeer,Balloon,Giant Snowball,Barbarian Barrel,Bomb Tower,Skeletons,Miner,Ice Golem","Goblin Drill,Magic Archer,Skeletons,Knight,Tornado,Goblin Demolisher,The Log,Bomb Tower",a2f1727f8ba69c5267833e7d83c22b92,845db44ced2e1922cf1c6d41ab7a5850,7728,7272
20260614T173402.000Z,pathOfLegend,Ranked1v1_NewArena,#2JL9JVCJG,Siesta❦,0,2439.0,#YGUUPYV,Farshid.AL,1,2428.0,LOSS,"Musketeer,Balloon,Giant Snowball,Barbarian Barrel,Bomb Tower,Skeletons,Miner,Ice Golem","Royal Hogs,Archer Queen,Cannon,Skeletons,Earthquake,Ice Spirit,The Log,Royal Delivery",a2f1727f8ba69c5267833e7d83c22b92,657870f4b1579ea9241bdd3599973872,5948,5948
20260614T172819.000Z,pathOfLegend,Ranked1v1_NewArena,#2JL9JVCJG,Siesta❦,0,2469.0,#2JUVV90UV,⛔️HOMELANDER⛔️,1,2464.0,LOSS,"Musketeer,Balloon,Giant Snowball,Barbarian Barrel,Bomb Tower,Skeletons,Miner,Ice Golem","Goblin Cage,Dark Prince,Baby Dragon,Ice Wizard,Electro Giant,Lightning,Tornado,Barbarian Barrel",a2f1727f8ba69c5267833e7d83c22b92,708763029d10476b34fec071af0cb455,6916,3466
20260614T172052.000Z,pathOfLegend,Ranked1v1_NewArena,#2JL9JVCJG,Siesta❦,0,2494.0,#JUV2PUJR8,⭐️ ʟᴏᴛꜰɪ ⭐️,1,2544.0,LOSS,"Musketeer,Balloon,Giant Snowball,Barbarian Barrel,Bomb Tower,Skeletons,Miner,Ice Golem","Lumberjack,Mini P.E.K.K.A,Zap,Golem,Phoenix,Night Witch,Bomber,Fireball",a2f1727f8ba69c5267833e7d83c22b92,75bcec6b995a949de9878732f1aa0777,7728,7728
20260614T170916.000Z,pathOfLegend,Ranked1v1_NewArena,#2JL9JVCJG,Siesta❦,1,2467.0,#208R8PQJP9,Tanjiro,0,2436.0,WIN,"Musketeer,Balloon,Giant Snowball,Barbarian Barrel,Bomb Tower,Skeletons,Miner,Ice Golem","Zap,Giant,Mini P.E.K.K.A,Fireball,Bomber,Mega Minion,Rage,Dark Prince",a2f1727f8ba69c5267833e7d83c22b92,2d7b0aecc4cf3a8a7b7eab34811efc56,6896,6896
20260614T170232.000Z,pathOfLegend,Ranked1v1_NewArena,#2JL9JVCJG,Siesta❦,1,2436.0,#U9URVLVCC,Rafael Nadal,0,2456.0,WIN,"Musketeer,Balloon,Giant Snowball,Barbarian Barrel,Bomb Tower,Skeletons,Miner,Ice Golem","Baby Dragon,Bowler,Goblin Cage,Electro Giant,Knight,Lightning,Tornado,Barbarian Barrel",a2f1727f8ba69c5267833e7d83c22b92,cd2739ad21dedc3eb8b2d94daf20a80c,7728,5300
20260614T113412.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,1,2536.0,#2VJCUR2J2,DestroyerSP1,0,2607.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Battle Ram,Skeleton King,Royal Recruits,Arrows,Fireball,Zappies,Mother Witch,Fisherman",75cc742332d9c9b6f562c44e8c8be85c,339e3696d0d1e182397b48d93f880eb7,7401,7728
20260614T112739.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,0,2567.0,#RUQ0JU2P,Asaf,1,2552.0,LOSS,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Skeleton Barrel,Skeleton King,Skeleton Army,Vines,Dart Goblin,Mother Witch,Rascals,Wall Breakers",75cc742332d9c9b6f562c44e8c8be85c,2057a0ea1ea721cfaebf0c7a9477a7f5,5879,5879
20260614T111653.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,0,2587.0,#20PRCUJ0LR,Ijihu,1,2702.0,LOSS,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Skeleton Army,Knight,Goblin Barrel,Dart Goblin,Princess,Ice Spirit,Inferno Tower,The Log",75cc742332d9c9b6f562c44e8c8be85c,7a36d3eb9da3436932dd45a515a5222c,7728,7728
20260614T111147.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,1,2557.0,#LYYRJ82U0,STARR NOVA,0,2565.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Battle Ram,Wizard,Dark Prince,Giant Skeleton,Mother Witch,Vines,Royal Ghost,Barbarian Barrel",75cc742332d9c9b6f562c44e8c8be85c,47e9fde6909d4cc2e8a7186f17d9d14f,6628,7728
20260614T110800.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,1,2535.0,#9PQ8VCR0U,jacky,0,2443.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Skeleton Barrel,Goblins,Mortar,Cannon Cart,Barbarian Barrel,Rascals,Fireball,Minions",75cc742332d9c9b6f562c44e8c8be85c,7d992c824a2f3c8c09976467b00ae27e,7453,6504
20260614T110118.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,0,2569.0,#GR9L9V2LU,CAPGUN,1,2516.0,LOSS,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Minion Horde,Goblins,Mortar,Miner,Arrows,Rascals,Cannon Cart,Skeleton Dragons",75cc742332d9c9b6f562c44e8c8be85c,728a63f597b9375d4c40b49542756a15,6328,6328
20260614T104311.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,1,2551.0,#C89G2280Q,列车❄️チルノ,0,2410.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Musketeer,Balloon,Giant Snowball,Bomb Tower,Barbarian Barrel,Skeletons,Ice Golem,Miner",75cc742332d9c9b6f562c44e8c8be85c,a2f1727f8ba69c5267833e7d83c22b92,7728,7728
20260614T102320.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,1,2531.0,#VU00RVRQG,夜声带走最后一个我,0,2417.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Hunter,Balloon,Zap,Miner,Giant Skeleton,Ice Golem,Minions,Electro Spirit",75cc742332d9c9b6f562c44e8c8be85c,c3f1f22be2cd5439e6bb74a12305d2c0,7728,7728
20260614T101846.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,0,2558.0,#28C2JC9V2,tw nandomini__,1,2589.0,LOSS,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Wizard,Giant,Mini P.E.K.K.A,Heal Spirit,Tornado,Sparky,Skeletons,Zap",75cc742332d9c9b6f562c44e8c8be85c,8393f9d235b2a76feb6520479fc490b6,7728,6894
20260614T101455.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,1,2533.0,#Q8JRV2YYG,dxxongg 006,0,2475.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Goblin Barrel,Barbarian Barrel,Dart Goblin,Bomb Tower,Fire Spirit,Electro Spirit,Wall Breakers,Dark Prince",75cc742332d9c9b6f562c44e8c8be85c,c0a0c420e4f482268f1ff3ab67d788a9,7728,7728
20260614T101053.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,1,2493.0,#UV2UJQLCL,Manish,0,2625.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Cannon,Mighty Miner,Princess,Goblin Barrel,Skeletons,Ice Spirit,The Log,Rocket",75cc742332d9c9b6f562c44e8c8be85c,f69f043774bb4823e0c3643e10bf09d1,7699,7699
20260614T100358.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,1,2460.0,#UCPGLPVGU,门神Solaman,0,2504.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Executioner,Balloon,Knight,Miner,Bomb Tower,Skeletons,Tornado,Zap",75cc742332d9c9b6f562c44e8c8be85c,8b9be3de3240d2f7a06cd391983144a0,7728,6894
20260614T095834.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,0,2494.0,#L0Q8G8JG,❤️Storm❤️,1,2438.0,LOSS,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Minion Horde,Knight,Wall Breakers,Goblin Gang,Inferno Tower,Miner,Princess,The Log",75cc742332d9c9b6f562c44e8c8be85c,547a4f9dfa61756ccb432f4e26b566c0,7728,7728
20260614T095325.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,1,2474.0,#C00CRGG2P,Lens,0,2357.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Cannon,Musketeer,Ice Golem,Skeletons,Fireball,Hog Rider,Ice Spirit,The Log",75cc742332d9c9b6f562c44e8c8be85c,3babc096f0fdd095df0838bf01e2e737,6714,7116
20260614T094821.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,2,2444.0,#LYYRJ82U0,STARR NOVA,1,2450.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Battle Ram,Wizard,Dark Prince,Giant Skeleton,Mother Witch,Vines,Royal Ghost,Barbarian Barrel",75cc742332d9c9b6f562c44e8c8be85c,47e9fde6909d4cc2e8a7186f17d9d14f,3425,4296
20260614T094213.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,0,2475.0,#URQGGQLV8,S P A M*,1,2456.0,LOSS,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Skeleton Barrel,Mighty Miner,Wall Breakers,Arrows,Rocket,Goblin Gang,Dart Goblin,Royal Recruits",75cc742332d9c9b6f562c44e8c8be85c,270a969c16bdeb47a8d58a203275ecf7,7728,7728
20260614T093803.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,0,2503.0,#YUQYJV08,RamboOo,1,2519.0,LOSS,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Executioner,Boss Bandit,Minion Horde,Freeze,Guards,Zap,Elite Barbarians,Hog Rider",75cc742332d9c9b6f562c44e8c8be85c,a8b3c22b192fe2581e532daf291f9c98,7728,7728
20260614T093320.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,0,2523.0,#R8RJ9Q90,西蒙丨basim✨,1,2634.0,LOSS,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Goblin Cage,Barbarian Barrel,Royal Recruits,Electro Spirit,Flying Machine,Royal Hogs,Arrows,Zappies",75cc742332d9c9b6f562c44e8c8be85c,dd78be930eb22a5b1f9f56b176b6f3a9,7728,7728
20260614T092807.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,3,2501.0,#CYUC2RU,$deepdownlow$,0,2413.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Barbarians,Ice Golem,Bats,Minions,Hog Rider,Freeze,Arrows,Fireball",75cc742332d9c9b6f562c44e8c8be85c,0d986a16da27c9a46863cd1960b82323,6714,0
20260614T092431.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,1,2476.0,#VU00RVRQG,夜声带走最后一个我,0,2426.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Hunter,Balloon,Zap,Miner,Giant Skeleton,Ice Golem,Minions,Electro Spirit",75cc742332d9c9b6f562c44e8c8be85c,c3f1f22be2cd5439e6bb74a12305d2c0,7728,6060
20260614T092057.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,0,2495.0,#208YRUG9Y8,FoNiX.,1,2624.0,LOSS,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Battle Ram,Mini P.E.K.K.A,Inferno Dragon,Mother Witch,Freeze,Mega Knight,Zap,Bomber",75cc742332d9c9b6f562c44e8c8be85c,669011b46a13c46d739f04765a49d631,7728,7728
20260614T091513.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,1,2458.0,#JUV2PUJR8,⭐️ ʟᴏᴛꜰɪ ⭐️,0,2542.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Lumberjack,Mini P.E.K.K.A,Zap,Golem,Phoenix,Night Witch,Bomber,Arrows",75cc742332d9c9b6f562c44e8c8be85c,b8822d5eec81d8e16761e8a94839d183,6285,7728
20260614T090946.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,1,2438.0,#UUPL8Y092,<c9>Zaharia 别哭了,0,2323.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Battle Ram,Wizard,Dark Prince,Giant Skeleton,Mother Witch,Vines,Barbarian Barrel,Royal Ghost",75cc742332d9c9b6f562c44e8c8be85c,47e9fde6909d4cc2e8a7186f17d9d14f,7728,7728
20260614T090010.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,0,2468.0,#YP8RUU2UL,TR⚡️Matthew⚡️,1,2466.0,LOSS,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Inferno Dragon,Knight,Baby Dragon,Bowler,Balloon,Tornado,Freeze,Barbarian Barrel",75cc742332d9c9b6f562c44e8c8be85c,c5cf2c5a7ced42e9484eb8f705551723,7728,7311
20260614T085425.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,1,2443.0,#Q9GV0Y8Y,Luis❤️Balloon,0,2393.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Musketeer,Ice Golem,Skeletons,Miner,Barbarian Barrel,Bomb Tower,Balloon,Giant Snowball",75cc742332d9c9b6f562c44e8c8be85c,a2f1727f8ba69c5267833e7d83c22b92,7728,7728
20260614T084855.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,0,2461.0,#ULJLULP9,Checkmate,1,2606.0,LOSS,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Cannon,Musketeer,Skeletons,Ice Golem,Ice Spirit,Fireball,The Log,Hog Rider",75cc742332d9c9b6f562c44e8c8be85c,3babc096f0fdd095df0838bf01e2e737,5552,6566
20260614T084336.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,0,2485.0,#28C2JC9V2,tw nandomini__,3,2554.0,LOSS,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Wizard,Giant,Mini P.E.K.K.A,Heal Spirit,Tornado,Sparky,Skeletons,Zap",75cc742332d9c9b6f562c44e8c8be85c,8393f9d235b2a76feb6520479fc490b6,0,7569
20260614T084036.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,3,2461.0,#JLY0CGU9J,Star Alex,0,2399.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Skeletons,Balloon,Bats,Freeze,Giant,Minions,Arrows,Bomber",75cc742332d9c9b6f562c44e8c8be85c,9cf4038662d9ec670f8629caf84a1058,7728,0
20260614T083600.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,1,2438.0,#PY9LJCYV,DaniGamer,0,2362.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Executioner,Goblins,Valkyrie,Ice Spirit,Rocket,The Log,Tornado,Hog Rider",75cc742332d9c9b6f562c44e8c8be85c,356eedb453a69965601bd4c6603bd7bb,6714,6060
20260614T083028.000Z,pathOfLegend,Ranked1v1_NewArena,#P8P0Q8CJ,Turan✨,1,2420.0,#CQQQ2VUPY,o my days,0,2274.0,WIN,"Royal Giant,Barbarian Barrel,Royal Ghost,Hunter,Fireball,Skeletons,Electro Spirit,Fisherman","Skeletons,Musketeer,Cannon,Ice Golem,Hog Rider,Fireball,Ice Spirit,The Log",75cc742332d9c9b6f562c44e8c8be85c,3babc096f0fdd095df0838bf01e2e737,6714,7728
20260614T172324.000Z,pathOfLegend,Ranked1v1_NewArena,#Q82Q29YUC,علي ولي الله,1,2540.0,#PYPL0QPYP,gabbo2,0,2531.0,WIN,"Skeleton Barrel,Skeleton King,Mortar,Ice Spirit,Cannon Cart,Goblin Demolisher,Guards,Royal Delivery","Mega Knight,Archer Queen,Wall Breakers,Bandit,Goblin Gang,Zap,Arrows,Prince",03ede851c8cd12a28e29e69683c142f7,28b779a00c52990476b7bd160a061bb6,5368,5368
20260614T162540.000Z,pathOfLegend,Ranked1v1_NewArena,#V9U9LQJ02,✨火王Fireking✨,1,2538.0,#QU8R800RU,Goaten,0,2529.0,WIN,"Baby Dragon,Barbarian Barrel,Knight,Graveyard,Poison,Tombstone,Ice Wizard,Tornado","Wall Breakers,Magic Archer,Bats,Bomb Tower,Fire Spirit,Royal Delivery,Berserker,Miner",f24f888b9e805c311c1bce724ae8a995,ca1585260cfaf960fa3d3a458242fdf0,6608,7728
20260614T161112.000Z,pathOfLegend,Ranked1v1_NewArena,#V9U9LQJ02,✨火王Fireking✨,1,2500.0,#UYLRYLYV0,JL ♥️ #RUDY,0,2605.0,WIN,"Baby Dragon,Barbarian Barrel,Knight,Graveyard,Poison,Tombstone,Ice Wizard,Tornado","Musketeer,Bowler,Giant Snowball,Arrows,Night Witch,Guards,Giant,Graveyard",f24f888b9e805c311c1bce724ae8a995,d05fc81d8393e4336f7b12197e49bfe7,5850,5850
20260614T160031.000Z,pathOfLegend,Ranked1v1_NewArena,#V9U9LQJ02,✨火王Fireking✨,1,2472.0,#YUQYJV08,RamboOo,0,2460.0,WIN,"Baby Dragon,Barbarian Barrel,Knight,Graveyard,Poison,Tombstone,Ice Wizard,Tornado","Executioner,Boss Bandit,Minion Horde,Freeze,Guards,Zap,Elite Barbarians,Hog Rider",f24f888b9e805c311c1bce724ae8a995,a8b3c22b192fe2581e532daf291f9c98,4595,6282
20260614T155313.000Z,pathOfLegend,Ranked1v1_NewArena,#V9U9LQJ02,✨火王Fireking✨,1,2434.0,#CR8P920CC,Gzx❤️一颗小卤蛋,0,2534.0,WIN,"Baby Dragon,Barbarian Barrel,Knight,Graveyard,Poison,Tombstone,Ice Wizard,Tornado","Skeleton Army,Skeleton King,Giant Snowball,Skeleton Dragons,Freeze,Zappies,Golem,Night Witch",f24f888b9e805c311c1bce724ae8a995,6551ceac9832d8067f40d52cb34958f0,5452,5524
20260614T154647.000Z,pathOfLegend,Ranked1v1_NewArena,#V9U9LQJ02,✨火王Fireking✨,1,2403.0,#2829V8V0L,Reminor,0,2421.0,WIN,"Baby Dragon,Barbarian Barrel,Knight,Graveyard,Poison,Tombstone,Ice Wizard,Tornado","Wall Breakers,Magic Archer,Bats,Miner,Fire Spirit,Berserker,The Log,Bomb Tower",f24f888b9e805c311c1bce724ae8a995,ef4e3116a9487237ca7f82477c9ef6c1,7434,7728
20260614T143133.000Z,pathOfLegend,Ranked1v1_NewArena,#V9U9LQJ02,✨火王Fireking✨,0,2431.0,#22UVVU8PJ,clash with jo,1,2448.0,LOSS,"Baby Dragon,Barbarian Barrel,Knight,Graveyard,Poison,Tombstone,Ice Wizard,Tornado","Inferno Dragon,Golden Knight,Goblin Cage,Bowler,Zappies,Arrows,Freeze,Graveyard",f24f888b9e805c311c1bce724ae8a995,6732531962ee4970909bca0865910f4b,5892,6684
20260614T142615.000Z,pathOfLegend,Ranked1v1_NewArena,#V9U9LQJ02,✨火王Fireking✨,1,2400.0,#2298CRLPR,Depilate♥Witch,0,2419.0,WIN,"Baby Dragon,Barbarian Barrel,Knight,Graveyard,Poison,Tombstone,Ice Wizard,Tornado","Witch,Hog Rider,Barbarians,Electro Wizard,Zap,Sparky,Skeleton Army,Fireball",f24f888b9e805c311c1bce724ae8a995,3b1ef947d68c0a67dedb2e1abffdaa9c,4686,7728
20260614T141910.000Z,pathOfLegend,Ranked1v1_NewArena,#V9U9LQJ02,✨火王Fireking✨,0,2424.0,#GR9L9V2LU,CAPGUN,3,2484.0,LOSS,"Baby Dragon,Barbarian Barrel,Knight,Graveyard,Poison,Tombstone,Ice Wizard,Tornado","Cannon,Musketeer,Wall Breakers,The Log,Skeletons,Knight,Poison,Miner",f24f888b9e805c311c1bce724ae8a995,7337d2a400f11d0e5926a7f5f19d6a09,0,7728
20260614T141734.000Z,pathOfLegend,Ranked1v1_NewArena,#V9U9LQJ02,✨火王Fireking✨,1,2393.0,#UP9YC2QP0,LF｜Ad♥此曲只应天上有✨冰,0,2411.0,WIN,"Baby Dragon,Barbarian Barrel,Knight,Graveyard,Poison,Tombstone,Ice Wizard,Tornado","Bats,Magic Archer,Wall Breakers,Berserker,Royal Delivery,Miner,Bomb Tower,Fire Spirit",f24f888b9e805c311c1bce724ae8a995,ca1585260cfaf960fa3d3a458242fdf0,7168,7728
20260614T141251.000Z,pathOfLegend,Ranked1v1_NewArena,#V9U9LQJ02,✨火王Fireking✨,0,2423.0,#UUC002QYL,Frontier✨白影,1,2419.0,LOSS,"Baby Dragon,Barbarian Barrel,Knight,Graveyard,Poison,Tombstone,Ice Wizard,Tornado","Battle Ram,Golden Knight,Mega Knight,Mother Witch,Arrows,Electro Wizard,Bandit,Skeleton Dragons",f24f888b9e805c311c1bce724ae8a995,e84f3c9ecf26d21bb5d8ec8ff7dab141,7643,7728
20260614T140759.000Z,pathOfLegend,Ranked1v1_NewArena,#V9U9LQJ02,✨火王Fireking✨,1,2391.0,#89RY929Q,⚡️ReinHard⚡️,0,2420.0,WIN,"Baby Dragon,Barbarian Barrel,Knight,Graveyard,Poison,Tombstone,Ice Wizard,Tornado","Musketeer,Balloon,Giant Snowball,Ice Golem,Barbarian Barrel,Skeletons,Bomb Tower,Miner",f24f888b9e805c311c1bce724ae8a995,a2f1727f8ba69c5267833e7d83c22b92,4671,6461
20260614T140229.000Z,pathOfLegend,Ranked1v1_NewArena,#V9U9LQJ02,✨火王Fireking✨,0,2417.0,#LGJURJVGQ,京都サンガFC,1,2458.0,LOSS,"Baby Dragon,Barbarian Barrel,Knight,Graveyard,Poison,Tombstone,Ice Wizard,Tornado","Inferno Dragon,Balloon,Goblin Cage,Zap,Mega Minion,Ice Golem,Fireball,Miner",f24f888b9e805c311c1bce724ae8a995,40214f59f1acf421bc9e7395a3199017,4956,7728
